,X,Y,FID,source,type,natureobje,description,codecpv_di,referencec,datepublic,dureemois,montant,formeprix,departement executant,nature,procedure_,categoriee,denominati,departement entreprise
348,2.8212988183858,50.4372553547509,349,API AIFE,Marché,Services,20S098-Accord cadre à bons de commande pour l'entretien de l'éclairage et des feux tricolores du patrimoine Communautaire inférieurs ou égaux à 150 000  H.T.,50,Entretien d'installations d'éclairage public et de feux de signalisation,2021/01/22,48,275552,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,CITEOS SANTERNE NORD PICARDIE,Pas-de-Calais
349,2.8212988183858,50.4372553547509,350,API AIFE,Marché,Services,19S165-Lot 1 - Accord-cadre de prestations d'assistance technique relatives aux travaux de bâtiments sur le territoire de la Communauté d'Agglomération de Lens Liévin,71,Services divers d'ingénierie,2020/06/26,24,160000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,ETI,Grpt VERDI/PHILIPPE DAMIENS/SIM,Pas-de-Calais
350,2.8212988183858,50.4372553547509,351,API AIFE,Marché,Services,22S002-Etude des ruissellements et de l'érosion des sols sur les communes de GIVENCHY-EN-GOHELLE et LOOS-EN-GOHELLE,71,Services d'ingénierie,2022/07/13,24,23400,Révisable,62,MARCHE,Appel d'offres ouvert,ETI,Grpt VERDI NPC/VERDI CONSEIL/QUALIVIA,Nord
351,2.8212988183858,50.4372553547509,352,API AIFE,Marché,Fournitures,18S075-Fourniture et livraison de kits composteurs individuels et bio-seaux,39,Caisses à compost,2019/09/03,1,158832,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,QUADRIA,Gironde
352,2.8212988183858,50.4372553547509,353,API AIFE,Marché,Services,20S058-Schéma directeur de la mobilité et des aménagements du Parc d'Activité de la Galance de la Communauté d'Agglomération de Lens-Liévin,79,Services d'études,2021/08/24,18,119880,Révisable,62,MARCHE,Procédure adaptée,PME,D&A,Paris
353,2.8212988183858,50.4372553547509,354,API AIFE,Marché,Services,21S042- MS1-21S042- MS1 Etude urbaine pré-opérationnelle de la cité Transvaal à Fouquières-lez-Lens,71,"Études de faisabilité, service de conseil, analyse",2021/10/27,24,13054,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,PME,ESPACITE,Val-de-Marne
354,2.8212988183858,50.4372553547509,355,API AIFE,Marché,Services,21S123-Transport et valorisation des matériaux fibreux issus des collectes sélectives - Lot 2,90,Services de traitement et d'élimination des ordures ménagères et des déchets non dangereux,2022/08/11,12,586570,Ferme et actualisable,62,MARCHE,Appel d'offres ouvert,GE,PAPREC FRANCE,Paris
355,2.8212988183858,50.4372553547509,356,API AIFE,Marché,Services,19S038-Etude Marketing territorial / attractivitXXXXX de la CommunautXXXXX d'agglomXXXXXration de LENS LIEVIN,79,Services d'études,2019/08/14,8,42655,Ferme,62,MARCHE,Procédure adaptée,PME,D3 CONSULTING,Hauts-de-Seine
356,2.8212988183858,50.4372553547509,357,API AIFE,Marché,Travaux,18S0064-Extension de la dXXXXXchetterie rue de GuXXXXXnes XXXXX SALLAUMINES - Relance lot 1 suite infructueux : Construction modulaire acier,45,Travaux de construction,2019/09/03,18,53550,Révisable,62,MARCHE,Marché public négocié sans publicité ni mise en concurrence préalable,PME,SARL DEKNUDT,Nord
357,2.8212988183858,50.4372553547509,358,API AIFE,Marché,Services,19S154-Assurances Dommages Ouvrages (DO) et Tous Risques Chantier (TRC) pour les travaux d'extension du Crématorium de Vendin-le-Vieil dans le cadre de la mise aux normes.,66,Services d'assurance,2020/03/06,120,20880,Ferme,62,MARCHE,Procédure adaptée,PME,ASSURANCES PILLIOT,Pas-de-Calais
358,2.8212988183858,50.4372553547509,359,API AIFE,Marché,Services,18S0139-RXXXXXalisation du Plan de MobilitXXXXX du Parc d'ActivitXXXXXs de l'Alouette de la CommunautXXXXX d'AgglomXXXXXration de Lens-LiXXXXXvin,79,Services d'études,2019/05/29,12,9139,Ferme et actualisable,62,MARCHE,Procédure adaptée,NC,DAV DROIT AU VELO,Nord
359,2.8212988183858,50.4372553547509,360,API AIFE,Marché,Services,20S111-Etude globale relative à l'archivage (papier et électronique) et à la Gestion Electronique des Documents.,79,Services d'études,2021/04/21,12,32550,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,BUREAU VAN DIJK INFORMATION MANAGEMENT,Paris
360,2.8212988183858,50.4372553547509,361,API AIFE,Marché,Services,21S051-21S051 (MS4) - Etude urbaine pré-opérationnelle de la cité de la Souchez à Angres dans le cadre de l'engagement pour le renouveau du bassin minier,71,"Études de faisabilité, service de conseil, analyse",2021/10/13,24,13541,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,PME,Benedicte de LATAULADE,Paris
361,2.8212988183858,50.4372553547509,362,API AIFE,Marché,Fournitures,21S063-Achat de petit matériel à batterie (lot 2),42,Outils à main électromécaniques,2021/10/28,12,11590,Ferme,62,MARCHE,Procédure adaptée,ETI,MAPP Votre mat�riel de jardin,Nord
362,2.8212988183858,50.4372553547509,363,API AIFE,Marché,Services,"22S164-Fourniture, entretien et évacuation de conteneurs d'hygiène féminine",85,Services d'hygiène,2022/12/13,48,40000,Révisable,62,MARCHE,Procédure adaptée,GE,ELIS,Nord
363,2.8212988183858,50.4372553547509,364,API AIFE,Marché,Services,22S017 - AMO pour la passation d'un marché de prestations de services d'assurances,79,Services d'études,2022/04/20,15,8000,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,AUDIT-ASSURANCES,Hauts-de-Seine
364,2.8212988183858,50.4372553547509,365,API AIFE,Marché,Services,"20S092 - Suivi-animation OPAH-RU des coeurs de villes de Lens, Liévin et Harnes",79,Services d'études,2021/08/24,36,787000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,CITEMETRIE SAS,Paris
365,2.8212988183858,50.4372553547509,366,API AIFE,Marché,Services,Etude sur la mise en place d'un plan/schXXXXXma intercommunal de dXXXXXveloppement de la lecture publique sur le territoire de la CommunautXXXXX d'AgglomXXXXXration de LENS-LIEVIN,79,Services d'études,2020/04/01,12,31840,Ferme et actualisable,62,MARCHE,Procédure adaptée,NC,ABCD,Paris
366,2.8212988183858,50.4372553547509,367,API AIFE,Marché,Services,"20C005-Fournitures de cocktails et buffets "" prestige """,55,Services traiteur,2021/03/22,48,26666,Ferme et actualisable,62,ACCORD-CADRE,Procédure adaptée,PME,SARL LES JARDINS DE ST LAURENT,Pas-de-Calais
367,2.8212988183858,50.4372553547509,368,API AIFE,Marché,Fournitures,19S111-vêtements de cérémonie,18,"Vêtements professionnels, vêtements de travail spéciaux et accessoires",2020/03/06,48,72000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,NC,WORK SHOP,Pas-de-Calais
368,2.8212988183858,50.4372553547509,369,API AIFE,Marché,Services,19S063-Commercialisation des locaux de l'immeuble SIRIUS XXXXX LENS,70,Services immobiliers,2019/09/09,16,100000,Ferme,62,ACCORD-CADRE,Procédure adaptée,PME,2 titulaires : ARTHUR LOYD / TOSTAIN LAFFINEUR,Nord
369,2.8212988183858,50.4372553547509,370,API AIFE,Marché,Services,21S089-Signature territoriale dédiée au développement économique : conseil et réalisation d'outils de communication associés,79,Services de conseils en publicité,2022/07/04,18,33100,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,MEDIAPILOTE,Nord
370,2.8212988183858,50.4372553547509,371,API AIFE,Marché,Fournitures,22S173-Lot 2 - Accessoires de nettoyage et brosserie,39,Produits de nettoyage,2022/12/21,48,50000,Révisable,62,ACCORD-CADRE,Procédure adaptée,PME,DEVLAEMINCK,Nord
371,2.8212988183858,50.4372553547509,372,API AIFE,Marché,Travaux,22S068-Travaux de plantations de haies et de fascines contre le ruissellement agricole,45,Travaux d'aménagement paysager,2022/12/21,48,133333,Révisable,62,ACCORD-CADRE,Procédure adaptée,NC,PINSON PAYSAGE NORD,Pas-de-Calais
372,2.8212988183858,50.4372553547509,373,API AIFE,Marché,Travaux,19S049R-Travaux d'extension dans le cadre de la mise aux normes du crématorium de Vendin-le-Vieil  (relance du lot 2 aménagements intérieurs),45,Travaux de construction,2022/07/01,29,1197,Révisable,62,MARCHE,Procédure adaptée,PME,SAS MGCP,Pas-de-Calais
373,2.8212988183858,50.4372553547509,374,API AIFE,Marché,Services,"20C005-Fournitures de denrées alimentaires pour petits déjeuners et buffets froids  "" standard """,55,Services traiteur,2021/03/22,48,60000,Révisable,62,ACCORD-CADRE,Procédure adaptée,NC,LA VIE ACTIVE,Pas-de-Calais
374,2.8212988183858,50.4372553547509,375,API AIFE,Marché,Services,19S117-ASSISTANCE A MAITRISE D'OUVRAGE RELATIVE A LA CREATION D'UN LIV LAB SPORT,71,Services d'assistance dans le domaine de l'ingénierie,2020/03/06,10,19687,Ferme et actualisable,62,MARCHE,Procédure adaptée,PME,CONSEILS PROGRAMMATION ORGANISATION,Paris
375,2.8212988183858,50.4372553547509,376,API AIFE,Marché,Fournitures,Groupement de commandes pour la Fourniture et livraison de sel de dXXXXXneigement,34,Sel de déneigement,2020/04/05,12,64623,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,NC,COLAS,Pas-de-Calais
376,2.8212988183858,50.4372553547509,377,API AIFE,Marché,Fournitures,19S0030-Travaux d'eau potable rue du GXXXXXnXXXXXral Leclerc et rue Basly XXXXX HULLUCH,44,Conduites d'eau potable,2019/06/25,4,352521,Ferme et actualisable,62,MARCHE,Procédure adaptée,NC,SADE CGTH,Pas-de-Calais
377,2.8212988183858,50.4372553547509,378,API AIFE,Marché,Travaux,22S032-Lot 1 - Travaux d'assainissement,45,Travaux d'assainissement,2022/08/02,36,684115,Ferme,62,MARCHE,Procédure adaptée,PME,BALESTRA TP,Pas-de-Calais
378,2.8212988183858,50.4372553547509,379,API AIFE,Marché,Services,20S009-Mission d'assistance à maîtrise d'ouvrage pour la passation d'un marché de prestations de services d'assurances pour la construction d'un équipement nautique à LENS,79,Services d'études,2020/11/02,5,5000,Ferme et actualisable,92,MARCHE,Procédure adaptée,PME,AUDIT-ASSURANCES,Hauts-de-Seine
379,2.8212988183858,50.4372553547509,380,API AIFE,Marché,Services,19S163 - Acquisition et déploiement de Pass Numérique #APTIC pour la Communauté d'Agglomération Lens-Liévin,66,Services de traitement d'opérations et services de compensation,2021/12/20,24,0,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,APTIC SCIC SA,Gironde
380,2.8212988183858,50.4372553547509,381,API AIFE,Marché,Services,21S116-Conseil et assistance à maitrise d'ouvrage pour la conduite du projet urbain sur la ZAC Centralité (Lens),71,"Études de faisabilité, service de conseil, analyse",2021/12/30,48,193287,Révisable,62,MARCHE,Appel d'offres ouvert,PME,UNE FABRIQUE DE LA VILLE,Paris
381,2.8212988183858,50.4372553547509,382,API AIFE,Marché,Travaux,19S124 Eleu-dit-Leauwette rue Gabriel Péri travaux d'assainissement et d'eau potable,45,Travaux d'assainissement,2020/09/24,10,639445,Révisable,62,MARCHE,Procédure adaptée,NC,SAS EHTP,Pas-de-Calais
382,2.8212988183858,50.4372553547509,383,API AIFE,Marché,Travaux,21S044-Lot 1 : gros oeuvre,45,Travaux de gros œuvre,2022/05/10,24,881161,Révisable,62,MARCHE,Procédure adaptée,PME,FCB Constructions,Pas-de-Calais
383,2.8212988183858,50.4372553547509,384,API AIFE,Marché,Services,Assistance XXXXX maXXXXXtrise d'ouvrage pour l'XXXXXvolution architecturale du crXXXXXmatorium de Vendin le Vieil,71,"Études de faisabilité, service de conseil, analyse",2020/03/27,12,25760,Ferme,62,MARCHE,Appel d'offres ouvert,NC,Groupement SCP Scheuer Naudin Bocage Paysages,Nord
384,2.8212988183858,50.4372553547509,385,API AIFE,Marché,Travaux,Ville de Vendin-le-Vieil - rue Delory - Travaux d'assainissement et d'eau potable,45,Travaux d'assainissement,2020/04/07,15,2300000,Révisable,62,MARCHE,Procédure adaptée,NC,COLAS,Pas-de-Calais
385,2.8212988183858,50.4372553547509,386,API AIFE,Marché,Services,19S0060-ETUDE MISE EN PLACE D'UN PLAN / SCHEMA INTERCOMMUNAL DE DEVELOPPEMENT DES ENSEIGNEMENTS ET PRATIQUES ARTISTIQUES,71,"Études de faisabilité, service de conseil, analyse",2019/12/26,18,53150,Révisable,62,MARCHE,Procédure adaptée,NC,ABCD,Paris
386,2.8212988183858,50.4372553547509,387,API AIFE,Marché,Travaux,20S055-Lot 3 Espaces Verts & Mobilier Spécifique,45,Travaux préparatoires de viabilité,2021/04/14,32,664853,Révisable,62,MARCHE,Procédure adaptée,NC,IDVERDE,Pas-de-Calais
387,2.8212988183858,50.4372553547509,388,API AIFE,Marché,Services,22S024-Lot 3 : Accès internet à débit non garanti,64,Services de télécommunications,2022/09/06,24,5000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,GE,SFR,Paris
388,2.8212988183858,50.4372553547509,389,API AIFE,Marché,Travaux,19S037-Travaux de rafraXXXXXchissement de la salle du Conseil de la CommunautXXXXX d'AgglomXXXXXration de Lens-LiXXXXXvin,45,Travaux d'installation de matériel de climatisation,2019/10/01,3,58605,Ferme et actualisable,62,MARCHE,Procédure adaptée,NC,SPIE FACILITIES,Nord
389,2.8212988183858,50.4372553547509,390,API AIFE,Marché,Travaux,22S111-Loos en Gohelle - Chemin des Croisettes - Travaux d'eau potable,45,Travaux relatifs aux conduites d'alimentation en eau,2022/12/21,20,194318,Révisable,62,MARCHE,Procédure adaptée,NC,SADE CGTH,Pas-de-Calais
390,2.8212988183858,50.4372553547509,391,API AIFE,Marché,Services,19S152-Maitrise d'oeuvre pour la construction d'une déchèterie à Souchez,71,Services de conseil en matière d'infrastructure,2020/05/27,36,88925,Révisable,62,MARCHE,Procédure adaptée,PME,HEXA INGENIERIE OCTANT AVOCATS FINANCE CONSULT,Nord
391,2.8212988183858,50.4372553547509,392,API AIFE,Marché,Travaux,"20S099-Lot 3 : Accord cadre à bons de commande pour l'entretien, la réparation et les petits aménagements de couverture-bardage, inférieurs ou égaux à 70 000  H.T.",45,Travaux de construction de bâtiments,2021/08/24,12,1600000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,CARLIER,Pas-de-Calais
392,2.8212988183858,50.4372553547509,393,API AIFE,Marché,Travaux,19S0035-Lot 4 - Plomberie - Sanitaires - Chauffage - Ventilation,45,Travaux de construction de restaurants et d'établissements similaires,2019/08/22,24,212628,Révisable,62,MARCHE,Appel d'offres ouvert,PME,EFFET D'O,Pas-de-Calais
393,2.8212988183858,50.4372553547509,394,API AIFE,Marché,Services,MarchXXXXX d'opXXXXXrateurs de tXXXXXlXXXXXcommunications,64,Services de téléphonie et de transmission de données,2020/03/27,24,12283,Révisable,62,MARCHE SUBSEQUENT,Appel d'offres ouvert,NC,LINKT,Seine-Maritime
394,2.8212988183858,50.4372553547509,395,API AIFE,Marché,Services,21S071-Groupement de commandes pour l'acquisition de prestations liées au déploiement du permis de louer (A.P.M.L. et A.P.D.) sur une partie du territoire de la Communauté d'agglomération de LENS-LIEVIN,71,Services de contrôle technique de bâtiments,2021/11/25,24,460000,Révisable,62,ACCORD-CADRE,Appel d'offres ouvert,PME,CITEMETRIE SAS,Paris
395,2.8212988183858,50.4372553547509,396,API AIFE,Marché,Fournitures,"19S119 - Travaux d'eau potable à Méricourt, Cité des cheminots",44,Conduites d'eau potable,2020/11/02,36,659722,Révisable,62,MARCHE,Procédure adaptée,NC,SOGEA NORD HYDRAULIQUE SAS,Pas-de-Calais
396,2.8212988183858,50.4372553547509,397,API AIFE,Marché,Services,Solution de dynamisation du réseau associatif sportif et du commerce local par le numérique (22S009),92,Services liés au sport,2022/04/07,36,166195,Révisable,62,MARCHE,Procédure adaptée,PME,GO MY PARTNER,Pas-de-Calais
